agent_id,box_x,box_y,box_size,pheromone
pipuck15,1.21875,-1.21875,0.8125,0.870118,
pipuck15,1.72656,-0.101562,0.203125,0.227117,
pipuck15,1.92969,-0.101562,0.203125,0.0884804,
pipuck15,1.72656,-0.304688,0.203125,0.0616402,
pipuck15,1.92969,-0.304688,0.203125,0.062339,
pipuck15,2.13281,-0.101562,0.203125,0.0543346,
pipuck15,2.33594,-0.101562,0.203125,0.877444,
pipuck15,2.13281,-0.304688,0.203125,0.0820541,
pipuck15,2.33594,-0.304688,0.203125,0.707379,
pipuck15,1.82812,-0.609375,0.40625,0.858902,
pipuck15,2.23438,-0.609375,0.40625,0.87533,
pipuck15,2.64062,-0.203125,0.40625,0.86975,
pipuck15,3.04688,-0.203125,0.40625,0.86975,
pipuck15,2.64062,-0.609375,0.40625,0.86975,
pipuck15,2.94531,-0.507812,0.203125,0.877444,
pipuck15,3.14844,-0.507812,0.203125,0.838001,
pipuck15,2.94531,-0.710938,0.203125,0.877444,
pipuck15,3.14844,-0.710938,0.203125,0.151723,
pipuck15,2.03125,-1.21875,0.8125,0.851827,
pipuck15,2.84375,-1.21875,0.8125,0.846425,
pipuck15,0.101562,-1.72656,0.203125,0.878151,
pipuck15,0.304688,-1.72656,0.203125,0.878151,
pipuck15,0.101562,-1.92969,0.203125,0.103918,
pipuck15,0.304688,-1.92969,0.203125,0.839634,
pipuck15,0.609375,-1.82812,0.40625,0.873683,
pipuck15,0.101562,-2.13281,0.203125,0.0575019,
pipuck15,0.304688,-2.13281,0.203125,0.0611935,
pipuck15,0.101562,-2.33594,0.203125,0.137499,
pipuck15,0.304688,-2.33594,0.203125,0.0630404,
pipuck15,0.609375,-2.23438,0.40625,0.876033,
pipuck15,0.914062,-1.72656,0.203125,0.877444,
pipuck15,1.11719,-1.72656,0.203125,0.877444,
pipuck15,0.914062,-1.92969,0.203125,0.877444,
pipuck15,1.11719,-1.92969,0.203125,0.206004,
pipuck15,1.32031,-1.72656,0.203125,0.708041,
pipuck15,1.52344,-1.72656,0.203125,0.877444,
pipuck15,1.32031,-1.92969,0.203125,0.0564817,
pipuck15,1.52344,-1.92969,0.203125,0.0738104,
pipuck15,0.914062,-2.13281,0.203125,0.877444,
pipuck15,1.11719,-2.13281,0.203125,0.413164,
pipuck15,0.914062,-2.33594,0.203125,0.871137,
pipuck15,1.11719,-2.33594,0.203125,0.729395,
pipuck15,1.32031,-2.13281,0.203125,0.0579033,
pipuck15,1.52344,-2.13281,0.203125,0.0564817,
pipuck15,1.32031,-2.33594,0.203125,0.775114,
pipuck15,1.52344,-2.33594,0.203125,0.713473,
pipuck15,0.101562,-2.53906,0.203125,0.145087,
pipuck15,0.304688,-2.53906,0.203125,0.0626894,
pipuck15,0.101562,-2.74219,0.203125,0.701081,
pipuck15,0.304688,-2.74219,0.203125,0.877444,
pipuck15,0.609375,-2.64062,0.40625,0.870585,
pipuck15,0.101562,-2.94531,0.203125,0.761999,
pipuck15,0.304688,-2.94531,0.203125,0.877444,
pipuck15,0.101562,-3.14844,0.203125,0.784066,
pipuck15,0.304688,-3.14844,0.203125,0.878151,
pipuck15,0.609375,-3.04688,0.40625,0.869817,
pipuck15,0.914062,-2.53906,0.203125,0.878151,
pipuck15,1.11719,-2.53906,0.203125,0.283078,
pipuck15,0.914062,-2.74219,0.203125,0.878151,
pipuck15,1.11719,-2.74219,0.203125,0.0969908,
pipuck15,1.32031,-2.53906,0.203125,0.75709,
pipuck15,1.52344,-2.53906,0.203125,0.751891,
pipuck15,1.32031,-2.74219,0.203125,0.782956,
pipuck15,1.52344,-2.74219,0.203125,0.873228,
pipuck15,0.914062,-2.94531,0.203125,0.878151,
pipuck15,1.11719,-2.94531,0.203125,0.0673316,
pipuck15,0.914062,-3.14844,0.203125,0.878151,
pipuck15,1.11719,-3.14844,0.203125,0.595605,
pipuck15,1.42188,-3.04688,0.40625,0.864153,
pipuck15,1.72656,-1.72656,0.203125,0.876749,
pipuck15,1.92969,-1.72656,0.203125,0.834451,
pipuck15,1.72656,-1.92969,0.203125,0.0561429,
pipuck15,1.92969,-1.92969,0.203125,0.0571735,
pipuck15,2.13281,-1.72656,0.203125,0.878151,
pipuck15,2.33594,-1.72656,0.203125,0.878151,
pipuck15,2.13281,-1.92969,0.203125,0.0514661,
pipuck15,2.33594,-1.92969,0.203125,0.0777801,
pipuck15,1.72656,-2.13281,0.203125,0.0917635,
pipuck15,1.92969,-2.13281,0.203125,0.0534555,
pipuck15,1.72656,-2.33594,0.203125,0.668418,
pipuck15,1.92969,-2.33594,0.203125,0.659586,
pipuck15,2.13281,-2.13281,0.203125,0.0621572,
pipuck15,2.33594,-2.13281,0.203125,0.0504798,
pipuck15,2.13281,-2.33594,0.203125,0.665393,
pipuck15,2.33594,-2.33594,0.203125,0.657986,
pipuck15,2.53906,-1.72656,0.203125,0.878151,
pipuck15,2.74219,-1.72656,0.203125,0.871202,
pipuck15,2.53906,-1.92969,0.203125,0.0936218,
pipuck15,2.74219,-1.92969,0.203125,0.335928,
pipuck15,2.94531,-1.72656,0.203125,0.878151,
pipuck15,3.14844,-1.72656,0.203125,0.878151,
pipuck15,2.94531,-1.92969,0.203125,0.112317,
pipuck15,3.14844,-1.92969,0.203125,0.336421,
pipuck15,2.53906,-2.13281,0.203125,0.0599202,
pipuck15,2.74219,-2.13281,0.203125,0.0475538,
pipuck15,2.53906,-2.33594,0.203125,0.656772,
pipuck15,2.74219,-2.33594,0.203125,0.243587,
pipuck15,2.94531,-2.13281,0.203125,0.0594702,
pipuck15,3.14844,-2.13281,0.203125,0.0590727,
pipuck15,2.94531,-2.33594,0.203125,0.673804,
pipuck15,3.14844,-2.33594,0.203125,0.676403,
pipuck15,1.82812,-2.64062,0.40625,0.822697,
pipuck15,2.13281,-2.53906,0.203125,0.823578,
pipuck15,2.33594,-2.53906,0.203125,0.776832,
pipuck15,2.13281,-2.74219,0.203125,0.873228,
pipuck15,2.33594,-2.74219,0.203125,0.804457,
pipuck15,1.82812,-3.04688,0.40625,0.851574,
pipuck15,2.23438,-3.04688,0.40625,0.864523,
pipuck15,2.53906,-2.53906,0.203125,0.44699,
pipuck15,2.74219,-2.53906,0.203125,0.202083,
pipuck15,2.53906,-2.74219,0.203125,0.201822,
pipuck15,2.74219,-2.74219,0.203125,0.208294,
pipuck15,2.94531,-2.53906,0.203125,0.291248,
pipuck15,3.14844,-2.53906,0.203125,0.676403,
pipuck15,2.94531,-2.74219,0.203125,0.786805,
pipuck15,3.14844,-2.74219,0.203125,0.846416,
pipuck15,2.53906,-2.94531,0.203125,0.179541,
pipuck15,2.74219,-2.94531,0.203125,0.187405,
pipuck15,2.53906,-3.14844,0.203125,0.229366,
pipuck15,2.74219,-3.14844,0.203125,0.0498245,
pipuck15,2.94531,-2.94531,0.203125,0.581195,
pipuck15,3.14844,-2.94531,0.203125,0.844291,
pipuck15,2.94531,-3.14844,0.203125,0.818021,
pipuck15,3.14844,-3.14844,0.203125,0.873228,
pipuck15,3.35156,-0.101562,0.203125,0.877444,
pipuck15,3.55469,-0.101562,0.203125,0.877444,
pipuck15,3.35156,-0.304688,0.203125,0.501602,
pipuck15,3.55469,-0.304688,0.203125,0.789832,
pipuck15,3.75781,-0.101562,0.203125,0.869048,
pipuck15,3.96094,-0.101562,0.203125,0.0674415,
pipuck15,3.75781,-0.304688,0.203125,0.696114,
pipuck15,3.96094,-0.304688,0.203125,0.162427,
pipuck15,3.35156,-0.507812,0.203125,0.655224,
pipuck15,3.55469,-0.507812,0.203125,0.83338,
pipuck15,3.35156,-0.710938,0.203125,0.0639318,
pipuck15,3.55469,-0.710938,0.203125,0.534352,
pipuck15,3.75781,-0.507812,0.203125,0.18844,
pipuck15,3.96094,-0.507812,0.203125,0.0792292,
pipuck15,3.75781,-0.710938,0.203125,0.299961,
pipuck15,3.96094,-0.710938,0.203125,0.264543,
pipuck15,4.16406,-0.101562,0.203125,0.0755692,
pipuck15,4.16406,-0.304688,0.203125,0.0674415,
pipuck15,4.36719,-0.304688,0.203125,0.499959,
pipuck15,4.16406,-0.507812,0.203125,0.066569,
pipuck15,4.16406,-0.710938,0.203125,0.0760719,
pipuck15,3.35156,-0.914062,0.203125,0.0553827,
pipuck15,3.55469,-0.914062,0.203125,0.10331,
pipuck15,3.35156,-1.11719,0.203125,0.0457936,
pipuck15,3.55469,-1.11719,0.203125,0.0553827,
pipuck15,3.96094,-0.914062,0.203125,0.275586,
pipuck15,3.75781,-1.11719,0.203125,0.501012,
pipuck15,3.96094,-1.11719,0.203125,0.293931,
pipuck15,3.35156,-1.32031,0.203125,0.397434,
pipuck15,3.55469,-1.32031,0.203125,0.0526192,
pipuck15,3.35156,-1.52344,0.203125,0.878151,
pipuck15,3.55469,-1.52344,0.203125,0.866824,
pipuck15,3.75781,-1.32031,0.203125,0.848684,
pipuck15,3.96094,-1.32031,0.203125,0.0691767,
pipuck15,3.75781,-1.52344,0.203125,0.878151,
pipuck15,3.96094,-1.52344,0.203125,0.373493,
pipuck15,4.16406,-0.914062,0.203125,0.22939,
pipuck15,4.16406,-1.11719,0.203125,0.262946,
pipuck15,4.16406,-1.32031,0.203125,0.0929299,
pipuck15,4.16406,-1.52344,0.203125,0.0687441,
pipuck15,3.35156,-1.72656,0.203125,0.673411,
pipuck15,3.55469,-1.72656,0.203125,0.861942,
pipuck15,3.35156,-1.92969,0.203125,0.0502924,
pipuck15,3.55469,-1.92969,0.203125,0.258763,
pipuck15,3.75781,-1.72656,0.203125,0.716389,
pipuck15,3.96094,-1.72656,0.203125,0.0603692,
pipuck15,3.75781,-1.92969,0.203125,0.188975,
pipuck15,3.96094,-1.92969,0.203125,0.0617115,
pipuck15,3.35156,-2.13281,0.203125,0.200564,
pipuck15,3.55469,-2.13281,0.203125,0.802728,
pipuck15,3.35156,-2.33594,0.203125,0.676403,
pipuck15,3.55469,-2.33594,0.203125,0.671139,
pipuck15,3.75781,-2.13281,0.203125,0.552979,
pipuck15,3.96094,-2.13281,0.203125,0.248425,
pipuck15,3.75781,-2.33594,0.203125,0.664878,
pipuck15,3.96094,-2.33594,0.203125,0.515281,
pipuck15,4.16406,-1.72656,0.203125,0.062158,
pipuck15,4.16406,-1.92969,0.203125,0.135955,
pipuck15,4.36719,-1.92969,0.203125,0.487348,
pipuck15,4.16406,-2.13281,0.203125,0.484303,
pipuck15,4.36719,-2.13281,0.203125,0.298283,
pipuck15,4.16406,-2.33594,0.203125,0.464212,
pipuck15,4.36719,-2.33594,0.203125,0.490928,
pipuck15,3.35156,-2.53906,0.203125,0.671912,
pipuck15,3.55469,-2.53906,0.203125,0.671912,
pipuck15,3.35156,-2.74219,0.203125,0.830005,
pipuck15,3.55469,-2.74219,0.203125,0.703239,
pipuck15,3.75781,-2.53906,0.203125,0.608236,
pipuck15,3.96094,-2.53906,0.203125,0.561542,
pipuck15,3.75781,-2.74219,0.203125,0.786643,
pipuck15,3.96094,-2.74219,0.203125,0.538652,
pipuck15,3.45312,-3.04688,0.40625,0.832322,
pipuck15,3.75781,-2.94531,0.203125,0.847124,
pipuck15,3.96094,-2.94531,0.203125,0.773834,
pipuck15,3.75781,-3.14844,0.203125,0.855145,
pipuck15,3.96094,-3.14844,0.203125,0.614126,
pipuck15,4.16406,-2.53906,0.203125,0.202304,
pipuck15,4.36719,-2.53906,0.203125,0.298041,
pipuck15,4.16406,-2.74219,0.203125,0.180509,
pipuck15,4.36719,-2.74219,0.203125,0.167056,
pipuck15,4.16406,-2.94531,0.203125,0.0999051,
pipuck15,4.36719,-2.94531,0.203125,0.171737,
pipuck15,4.16406,-3.14844,0.203125,0.219139,
pipuck15,4.36719,-3.14844,0.203125,0.433789,
pipuck15,0.101562,-3.35156,0.203125,0.0624844,
pipuck15,0.304688,-3.35156,0.203125,0.0692764,
pipuck15,0.101562,-3.55469,0.203125,0.0861312,
pipuck15,0.304688,-3.55469,0.203125,0.878151,
pipuck15,0.609375,-3.45312,0.40625,0.868239,
pipuck15,0.203125,-3.85938,0.40625,0.86975,
pipuck15,0.609375,-3.85938,0.40625,0.86975,
pipuck15,0.914062,-3.35156,0.203125,0.878151,
pipuck15,1.11719,-3.35156,0.203125,0.185504,
pipuck15,0.914062,-3.55469,0.203125,0.846157,
pipuck15,1.11719,-3.55469,0.203125,0.615709,
pipuck15,1.42188,-3.45312,0.40625,0.851574,
pipuck15,0.914062,-3.75781,0.203125,0.847934,
pipuck15,1.11719,-3.75781,0.203125,0.489547,
pipuck15,0.914062,-3.96094,0.203125,0.873228,
pipuck15,1.11719,-3.96094,0.203125,0.706679,
pipuck15,1.42188,-3.85938,0.40625,0.857163,
pipuck15,0.40625,-4.46875,0.8125,0.864128,
pipuck15,1.21875,-4.46875,0.8125,0.862254,
pipuck15,2.03125,-3.65625,0.8125,0.845178,
pipuck15,2.53906,-3.35156,0.203125,0.0494203,
pipuck15,2.74219,-3.35156,0.203125,0.574259,
pipuck15,2.53906,-3.55469,0.203125,0.639974,
pipuck15,2.74219,-3.55469,0.203125,0.219276,
pipuck15,2.94531,-3.35156,0.203125,0.780039,
pipuck15,3.14844,-3.35156,0.203125,0.873228,
pipuck15,2.94531,-3.55469,0.203125,0.873927,
pipuck15,3.14844,-3.55469,0.203125,0.873927,
pipuck15,2.64062,-3.85938,0.40625,0.847269,
pipuck15,3.04688,-3.85938,0.40625,0.864126,
pipuck15,2.03125,-4.46875,0.8125,0.868394,
pipuck15,2.84375,-4.46875,0.8125,0.858683,
pipuck15,0.203125,-5.07812,0.40625,0.869205,
pipuck15,0.609375,-5.07812,0.40625,0.856041,
pipuck15,0.101562,-5.38281,0.203125,0.824462,
pipuck15,0.304688,-5.38281,0.203125,0.0643029,
pipuck15,0.101562,-5.58594,0.203125,0.82985,
pipuck15,0.304688,-5.58594,0.203125,0.0658171,
pipuck15,0.507812,-5.38281,0.203125,0.0656875,
pipuck15,0.710938,-5.38281,0.203125,0.0653404,
pipuck15,0.507812,-5.58594,0.203125,0.0588082,
pipuck15,0.710938,-5.58594,0.203125,0.108231,
pipuck15,0.914062,-4.97656,0.203125,0.618744,
pipuck15,1.11719,-4.97656,0.203125,0.727375,
pipuck15,0.914062,-5.17969,0.203125,0.0562096,
pipuck15,1.11719,-5.17969,0.203125,0.0612968,
pipuck15,1.42188,-5.07812,0.40625,0.870794,
pipuck15,0.914062,-5.38281,0.203125,0.0552233,
pipuck15,1.11719,-5.38281,0.203125,0.175937,
pipuck15,0.914062,-5.58594,0.203125,0.157227,
pipuck15,1.11719,-5.58594,0.203125,0.0567465,
pipuck15,1.32031,-5.38281,0.203125,0.668314,
pipuck15,1.52344,-5.38281,0.203125,0.873927,
pipuck15,1.32031,-5.58594,0.203125,0.059874,
pipuck15,1.52344,-5.58594,0.203125,0.0638612,
pipuck15,0.101562,-5.78906,0.203125,0.0997676,
pipuck15,0.304688,-5.78906,0.203125,0.0824942,
pipuck15,0.101562,-5.99219,0.203125,0.0654059,
pipuck15,0.304688,-5.99219,0.203125,0.290359,
pipuck15,0.710938,-5.78906,0.203125,0.205625,
pipuck15,0.914062,-5.78906,0.203125,0.220263,
pipuck15,1.11719,-5.78906,0.203125,0.138576,
pipuck15,1.11719,-5.99219,0.203125,0.541374,
pipuck15,1.32031,-5.78906,0.203125,0.059874,
pipuck15,1.52344,-5.78906,0.203125,0.0515105,
pipuck15,1.32031,-5.99219,0.203125,0.499687,
pipuck15,1.52344,-5.99219,0.203125,0.29993,
pipuck15,1.82812,-5.07812,0.40625,0.867521,
pipuck15,2.23438,-5.07812,0.40625,0.867008,
pipuck15,1.72656,-5.38281,0.203125,0.873927,
pipuck15,1.92969,-5.38281,0.203125,0.873927,
pipuck15,1.72656,-5.58594,0.203125,0.0652484,
pipuck15,1.92969,-5.58594,0.203125,0.0624844,
pipuck15,2.13281,-5.38281,0.203125,0.873228,
pipuck15,2.33594,-5.38281,0.203125,0.873228,
pipuck15,2.13281,-5.58594,0.203125,0.0624844,
pipuck15,2.33594,-5.58594,0.203125,0.0639092,
pipuck15,2.64062,-5.07812,0.40625,0.859927,
pipuck15,3.04688,-5.07812,0.40625,0.856439,
pipuck15,2.53906,-5.38281,0.203125,0.873228,
pipuck15,2.74219,-5.38281,0.203125,0.873228,
pipuck15,2.53906,-5.58594,0.203125,0.147848,
pipuck15,2.74219,-5.58594,0.203125,0.0632713,
pipuck15,2.94531,-5.38281,0.203125,0.873228,
pipuck15,3.14844,-5.38281,0.203125,0.873927,
pipuck15,2.94531,-5.58594,0.203125,0.0953583,
pipuck15,3.14844,-5.58594,0.203125,0.209263,
pipuck15,1.72656,-5.78906,0.203125,0.075989,
pipuck15,1.92969,-5.78906,0.203125,0.058199,
pipuck15,1.72656,-5.99219,0.203125,0.499986,
pipuck15,1.92969,-5.99219,0.203125,0.499984,
pipuck15,2.13281,-5.78906,0.203125,0.0615647,
pipuck15,2.33594,-5.78906,0.203125,0.0619047,
pipuck15,2.53906,-5.78906,0.203125,0.0622454,
pipuck15,2.74219,-5.78906,0.203125,0.0492686,
pipuck15,2.53906,-5.99219,0.203125,0.440362,
pipuck15,2.74219,-5.99219,0.203125,0.47913,
pipuck15,2.94531,-5.78906,0.203125,0.0567465,
pipuck15,3.14844,-5.78906,0.203125,0.0567465,
pipuck15,2.94531,-5.99219,0.203125,0.488442,
pipuck15,3.14844,-5.99219,0.203125,0.445285,
pipuck15,3.45312,-3.45312,0.40625,0.829225,
pipuck15,3.75781,-3.35156,0.203125,0.873228,
pipuck15,3.96094,-3.35156,0.203125,0.759934,
pipuck15,3.75781,-3.55469,0.203125,0.873228,
pipuck15,3.96094,-3.55469,0.203125,0.707419,
pipuck15,3.45312,-3.85938,0.40625,0.840401,
pipuck15,3.85938,-3.85938,0.40625,0.829225,
pipuck15,4.16406,-3.35156,0.203125,0.442709,
pipuck15,4.36719,-3.35156,0.203125,0.123634,
pipuck15,4.16406,-3.55469,0.203125,0.158519,
pipuck15,4.36719,-3.55469,0.203125,0.109758,
pipuck15,4.57031,-3.35156,0.203125,0.500051,
pipuck15,4.57031,-3.55469,0.203125,0.499959,
pipuck15,4.16406,-3.75781,0.203125,0.135537,
pipuck15,4.36719,-3.75781,0.203125,0.0874303,
pipuck15,4.16406,-3.96094,0.203125,0.873228,
pipuck15,4.36719,-3.96094,0.203125,0.470772,
pipuck15,4.57031,-3.75781,0.203125,0.0878279,
pipuck15,4.57031,-3.96094,0.203125,0.0700394,
pipuck15,4.77344,-3.96094,0.203125,0.11347,
pipuck15,3.65625,-4.46875,0.8125,0.831396,
pipuck15,4.16406,-4.16406,0.203125,0.873228,
pipuck15,4.36719,-4.16406,0.203125,0.790875,
pipuck15,4.16406,-4.36719,0.203125,0.873228,
pipuck15,4.36719,-4.36719,0.203125,0.71733,
pipuck15,4.57031,-4.16406,0.203125,0.0696085,
pipuck15,4.77344,-4.16406,0.203125,0.122445,
pipuck15,4.57031,-4.36719,0.203125,0.0805555,
pipuck15,4.77344,-4.36719,0.203125,0.105337,
pipuck15,4.26562,-4.67188,0.40625,0.81066,
pipuck15,4.57031,-4.57031,0.203125,0.0708989,
pipuck15,4.77344,-4.57031,0.203125,0.224741,
pipuck15,4.57031,-4.77344,0.203125,0.0717552,
pipuck15,4.77344,-4.77344,0.203125,0.219753,
pipuck15,3.45312,-5.07812,0.40625,0.851094,
pipuck15,3.85938,-5.07812,0.40625,0.849553,
pipuck15,3.35156,-5.38281,0.203125,0.873927,
pipuck15,3.55469,-5.38281,0.203125,0.873927,
pipuck15,3.35156,-5.58594,0.203125,0.358784,
pipuck15,3.55469,-5.58594,0.203125,0.872091,
pipuck15,3.75781,-5.38281,0.203125,0.873228,
pipuck15,3.96094,-5.38281,0.203125,0.873228,
pipuck15,3.75781,-5.58594,0.203125,0.603718,
pipuck15,3.96094,-5.58594,0.203125,0.79345,
pipuck15,4.26562,-5.07812,0.40625,0.834194,
pipuck15,4.57031,-4.97656,0.203125,0.0721822,
pipuck15,4.77344,-4.97656,0.203125,0.116907,
pipuck15,4.57031,-5.17969,0.203125,0.0621572,
pipuck15,4.77344,-5.17969,0.203125,0.106065,
pipuck15,4.16406,-5.38281,0.203125,0.873228,
pipuck15,4.36719,-5.38281,0.203125,0.808861,
pipuck15,4.16406,-5.58594,0.203125,0.657448,
pipuck15,4.36719,-5.58594,0.203125,0.0530819,
pipuck15,4.57031,-5.38281,0.203125,0.0540048,
pipuck15,4.77344,-5.38281,0.203125,0.135767,
pipuck15,4.57031,-5.58594,0.203125,0.0535438,
pipuck15,4.77344,-5.58594,0.203125,0.0990966,
pipuck15,3.35156,-5.78906,0.203125,0.0530819,
pipuck15,3.55469,-5.78906,0.203125,0.0530819,
pipuck15,3.35156,-5.99219,0.203125,0.469441,
pipuck15,3.75781,-5.78906,0.203125,0.0687441,
pipuck15,3.96094,-5.78906,0.203125,0.0726083,
pipuck15,3.75781,-5.99219,0.203125,0.456626,
pipuck15,4.16406,-5.78906,0.203125,0.0572079,
pipuck15,4.36719,-5.78906,0.203125,0.0549243,
pipuck15,4.16406,-5.99219,0.203125,0.429202,
pipuck15,4.36719,-5.99219,0.203125,0.504037,
pipuck15,4.57031,-5.78906,0.203125,0.0549243,
pipuck15,4.57031,-5.99219,0.203125,0.493652,
